,a,b,g,d,l,k,r_V1,r_V2,r_I,distances
107,0.92,0.13215431349652365,0.061428840538947996,0.42946872496379973,0.05137415550856353,0.047619047619047616,0.3236098308170163,0.1503718474139453,0.10327608137999318,0.04854562576057647
108,0.92,0.08601675403201181,0.20068086477418928,0.7371872638243567,0.19182142325949525,0.047619047619047616,0.4769126554590178,0.43828035441551316,0.14653017950461164,0.03880527201513134
109,0.92,0.16767129523956642,0.1761496879387474,0.5314789616635822,0.21950817157518915,0.047619047619047616,0.16748875887896802,0.013509026196611098,0.08735956209624367,0.033845664157354495
110,0.92,0.3457373857103181,0.06450717145747537,0.8026766494047888,0.10236993024841906,0.047619047619047616,0.39938501659154235,0.34809120832889473,0.08397967929839287,0.047300975870344306
111,0.92,0.4640124583057198,0.19505104606389773,0.25993769759011087,0.15443839724804503,0.047619047619047616,0.21391648465686475,0.002882898940010055,0.04275425654496957,0.03836489366224547
112,0.92,0.2746165879888905,0.23855933041998717,0.9516591800339191,0.18573103462955978,0.047619047619047616,0.33514279484746895,0.2806350769503776,0.1138475825800933,0.03564053086065543
113,0.92,0.36970077189680567,0.2179582895353646,0.4068175958196526,0.032803370751253724,0.047619047619047616,0.14555757243222664,0.04578529527411236,0.06521654507074937,0.02213898213064773
114,0.92,0.48949959465554826,0.1156271359797909,0.8299925852737443,0.24265946084669637,0.047619047619047616,0.31607416061846394,0.29898983137529106,0.08210848627322011,0.014923335706886332
115,0.92,0.22310546881851928,0.0889478525569583,0.668532532400446,0.08636100922869411,0.047619047619047616,0.470661949901774,0.3582323504964967,0.09132114262588434,0.027441893856267562
116,0.92,0.32558100265715245,0.2464334867610498,0.9812499069939418,0.24238033016021254,0.047619047619047616,0.279341422923649,0.012481956900787197,0.08437370094418965,0.014677369792574266
117,0.92,0.4616294900637599,0.11141361072116814,0.5487327566938547,0.12662525198032706,0.047619047619047616,0.29237250046439733,0.019056647188711508,0.0470454425489635,0.03895268108289579
118,0.92,0.31629506296957455,0.19641397140594086,0.1357043179742622,0.2141679537744741,0.047619047619047616,0.03999851724335093,0.010967083592586451,0.04007319078211293,0.04390920520814857
119,0.92,0.19432998218525355,0.07766585215183713,0.7506880318343996,0.04122289556619546,0.047619047619047616,0.373433697609054,0.3335771148703923,0.1089902341407853,0.0519034949236334
120,0.92,0.08534151780552815,0.120850110877309,0.8814341820029107,0.16525566689526772,0.047619047619047616,0.37096680944330296,0.18863388499710984,0.10706511310988678,0.018657374923611834
121,0.92,0.06443898215649467,0.11170127765795519,0.47074687180091235,0.22147901762560587,0.047619047619047616,0.21300654889840495,0.001190873280353702,0.07859947729093494,0.01713036084403583
122,0.92,0.27631914353975345,0.14467115115830148,0.3615868699079351,0.19931572588932897,0.047619047619047616,0.15949673260217181,0.06240045457257837,0.0692944235773896,0.018017341626612383
123,0.92,0.7664427149296554,0.11378659970996324,0.9264412126684627,0.17050248279116126,0.047619047619047616,0.29240475953403766,0.09070439133713987,0.04591210766584678,0.033850826205390434
124,0.92,0.4706871640337524,0.2368184901476606,0.5383919650486341,0.04570047633783014,0.047619047619047616,0.09049722408357562,0.02037178032968098,0.060999143161548655,0.01378767491242142
125,0.92,0.11966208627687812,0.1626532813066665,0.7978298639770169,0.13045357118419712,0.047619047619047616,0.46610896083909836,0.22957203779238883,0.10290057356287753,0.019581633666536265
126,0.92,0.402932575848553,0.11134574670205905,0.3547915021445891,0.0970705683776345,0.047619047619047616,0.4712320182995429,0.4195808369168832,0.04780979488560871,0.051248380564688945
127,0.92,0.33796926191956844,0.16043718005956356,0.9693478642228676,0.08800136362531205,0.047619047619047616,0.16258181368007887,0.1357592228399161,0.08410972718317121,0.02589404498967965
128,0.92,0.1584370620263284,0.056246486087463236,0.42744739554658673,0.1958746736131402,0.047619047619047616,0.4809889471870087,0.13098064131064574,0.10874853393283107,0.042691068811064714
129,0.92,0.7225347945070102,0.13341661678404496,0.9862092559868816,0.1194759421976776,0.047619047619047616,0.19803458517516684,0.15900266146074207,0.05734884456173811,0.03395958468832787
130,0.92,0.5605668655609479,0.22500518784727025,0.7664914565041652,0.055582954470783374,0.047619047619047616,0.20313585187083283,0.15158396548534367,0.06724751664411378,0.031139868781568103
131,0.92,0.448147238048773,0.20474998452118037,0.22460122326633558,0.24074169817548938,0.047619047619047616,0.05230534754155844,0.01105758737307199,0.03765301965842876,0.03717742019822887
132,0.92,0.6548957922904897,0.1218438088433431,0.9819692388200967,0.2295805073735033,0.047619047619047616,0.3990945566470875,0.19686085605439457,0.06986771951226768,0.03772831964425935
133,0.92,0.20491124140681527,0.16768231491174726,0.6680660148207385,0.1903589828665965,0.047619047619047616,0.3857834877938283,0.12014385633786202,0.116358527062816,0.05991128077204185
134,0.92,0.12994213461571907,0.1501627432942882,0.8280989874408463,0.1931987816994663,0.047619047619047616,0.20350060769333392,0.07699559077656368,0.09771177758436167,0.03633952772574419
135,0.92,0.8208302880545026,0.21185529735557185,0.5994254950050969,0.24173773671627052,0.047619047619047616,0.2015487851414249,0.10877474671979219,0.056934617307205004,0.03916158979076709
136,0.92,0.2037530011694389,0.12656724326285695,0.4343179870737417,0.10110013659601663,0.047619047619047616,0.28815735774630513,7.640211182337505e-06,0.06996073744814559,0.020175681603485797
137,0.92,0.3107094738186219,0.08607319874314928,0.6982416187283998,0.029820685357893534,0.047619047619047616,0.21028271445822572,0.0180861700150942,0.07175845471537495,0.03673273538862593
138,0.92,0.1673011890253504,0.2067462975728664,0.8304374715265943,0.1899347816732537,0.047619047619047616,0.24607938824570116,0.19294429983001687,0.11994338252257564,0.0626551700210653
139,0.92,0.42816484853639447,0.20135548375980794,0.4145206356234714,0.0831731920933293,0.047619047619047616,0.17702843117704176,0.06881839457174954,0.05533000165935402,0.024050694883669173
140,0.92,0.1653857166465861,0.19051612178406668,0.1709409721753955,0.2491147849244694,0.047619047619047616,0.10687788202010647,0.03703466853051542,0.057984551733275436,0.026287149358875113
141,0.92,0.1556080316116479,0.19812025845641895,0.6396002467551807,0.20124488332500537,0.047619047619047616,0.03194797193295896,0.011654090081193957,0.07751629132506253,0.026922278309517423
142,0.92,0.061596777556119864,0.058100581180036116,0.4783212435180675,0.19632219583962748,0.047619047619047616,0.34259563609402727,0.3394806731275569,0.08437025502795233,0.05748334728722635
143,0.92,0.6900537039029648,0.14899607818080662,0.4212096461481343,0.17433767332109495,0.047619047619047616,0.18160735234205505,0.15612937102941396,0.03606515418327892,0.04868545204477871
144,0.92,0.335343750237236,0.13319798668275587,0.3046018532037291,0.24453734708763475,0.047619047619047616,0.19813168155029856,0.1005348789123328,0.05044264347288672,0.04777312218491314
145,0.92,0.3478370725638767,0.053270193076821286,0.9648181312399484,0.08466635389738222,0.047619047619047616,0.023896660645925435,0.0009566709757849021,0.07925817943963438,0.042757705154046775
146,0.92,0.973314659169821,0.21362264658997138,0.4742201268692873,0.0064113017029084896,0.047619047619047616,0.12122185867054547,0.02154747707253508,0.028573063704921985,0.05693580051984915
147,0.92,0.31665135159710023,0.05175091907953144,0.20362100644231595,0.2312178832701061,0.047619047619047616,0.32101807638309765,0.29709880187390114,0.05956576718941673,0.06116639211583516
148,0.92,0.4833088539886105,0.11727658087602758,0.9056188472515347,0.09155364491801801,0.047619047619047616,0.05383902464169272,0.04160140776268852,0.06665912233695577,0.01139374130712889
149,0.92,0.37083377786935556,0.05991555146193333,0.6375568677810195,0.15747741411517197,0.047619047619047616,0.11020733329091889,0.06043109059449567,0.051341437239137866,0.05491843138467343
