,a,b,rho
1140,2.075894111774479,2.1676649317377463,0.00034690303428038915
1141,2.1381406000353658,2.2241650377395663,0.0003671964002065742
1142,5.2505163826584,5.34748329664932,5.767939647551845e-05
1143,1.2388786374235778,1.3311029139267607,0.0009479358203271837
1144,1.5238837779818895,1.6235143116182007,0.0006190484421975751
1145,5.30627817476374,5.391174942101309,5.723138948244833e-05
1146,5.654669575508812,5.752772652967073,5.046977261236818e-05
1147,2.1701289434481885,2.261525906065306,0.0003232886801528001
1148,5.359388441235556,5.444532932614944,5.931035859620737e-05
1149,5.211236079734818,5.300053643540037,6.120224561803611e-05
1150,1.633801391736836,1.723289516642935,0.0005712437824722538
1151,2.920095155582049,3.0056326674354543,0.0001871960679557061
1152,0.6922484545434467,0.7933718791384535,0.002526017241756654
1153,1.3641972433553968,1.4573509064110468,0.000776748512596105
1154,3.646527014553325,3.7384903784277297,0.0001194756533898611
1155,2.370970922217706,2.465188664560884,0.000274541790107804
1156,1.946822659016727,2.0389467768369047,0.0004083573050555922
1157,0.7664075785821375,0.8661318044414458,0.0021974008309985395
1158,1.1699318925022422,1.2704878847931702,0.0010060772640651339
1159,3.823740189362623,3.912614343532126,0.0001204012591382786
1160,5.31509019309847,5.407900817152544,5.5753917574393744e-05
1161,2.708048941535385,2.791750891155167,0.00022963067505698875
1162,0.9582653510062591,1.0573947540903097,0.0014498864282146728
1163,1.0423684300299927,1.1376416917592869,0.0013281349512062146
1164,1.130434009754984,1.225515648264142,0.0010732844179410805
1165,4.467513482806648,4.558778776376281,8.357807730540956e-05
1166,2.9889162478432314,3.0788681188910787,0.00017176759332107716
1167,3.188401060797228,3.276898727183837,0.00015549479248566644
1168,0.60202134175059,0.6998996651526526,0.0034579090426621484
1169,0.7467570306351266,0.8366240526553164,0.0025378184460724796
1170,1.9364407907685597,2.0295312197284345,0.00043593035462051623
1171,0.8610714926776455,0.9534806684157554,0.001906286728788994
1172,3.2844024111183194,3.37591773085386,0.00014737185152547406
1173,0.5918451596452934,0.6851145450314087,0.0032529042325099102
1174,1.9909418056461152,2.0804289845824004,0.00038464369045742685
1175,1.4215263529964346,1.518788802101901,0.0007323211116098894
1176,1.068273257532364,1.1654201446160515,0.0012798140144418002
1177,2.982522267984275,3.0783520842116228,0.0001813534345264911
1178,4.8038860663883955,4.892904965925835,7.320396142034391e-05
1179,2.8728076328558054,2.964137878373611,0.00019885860557719237
1180,3.072103003854231,3.165401492453445,0.0001694969694851656
1181,2.1832095910007996,2.274889602774138,0.00031161331819373083
1182,1.9903725862283124,2.0829490800966024,0.0003875067602821547
1183,2.865051415350907,2.966248411992775,0.0001717363312160669
1184,1.0521460912142742,1.1424896463923682,0.001349193806825335
1185,3.995391577898294,4.08261643065029,0.00010607108521399123
1186,1.1035839291610499,1.1970361223733557,0.0011935882318926704
1187,0.4243638829013134,0.5177445688127337,0.0062316252569717834
1188,3.842796874187033,3.9445762901752137,0.00011031538130382601
1189,0.9322648826505541,1.0273739638165105,0.001530288084779453
1190,1.7397660325806377,1.8325274820666768,0.0005107206626398364
1191,1.384597292391347,1.4889693170041483,0.0006828987566177336
1192,5.369696525360057,5.461154200791835,5.757379363587556e-05
